Tweet_count,Username,Text,Created At,Retweets,Likes,is_quote_status,quote_count,reply_count,view_count,hashtags,following_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,Sentimiento_Predicho,predicted_keyword
94,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1083,10751,False,322,461,1229127.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
95,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
96,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16460,206637,False,5885,3385,73704386.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
97,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897404.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
98,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186936.0,['iPhone16'],1923,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
99,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74994.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
100,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
101,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30147.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
102,Ghostek,protect your iphone 16 pro max in style with our cuttingedge metal magsafe case combining robust materials with a modern design this case is the ultimate accessory for your device ghostek iphone16promax 16promax appleiphone16promax appleiphone iphone16promaxcase apple https:tcolkmm5ohepl,2025-01-31 20:52:12+00:00,0,1,False,0,1,219.0,"['Ghostek', 'iPhone16ProMax', '16ProMax', 'AppleiPhone16ProMax', 'AppleiPhone', 'iPhone16ProMaxCase', 'Apple', '16ProMaxCase', 'iPhone16Pro', 'AppleiPhone16Pro']",0,False,False,False,False,False,False,False,False,False,False,True,Positive,iphone
103,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
104,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8833,False,101,762,718232.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
105,Arun Maini,iphone 16 is official apparently designed from the ground up for apple intelligence appleevent https:tcom1nir6obbi,2024-09-09 17:44:08+00:00,88,3637,False,8,63,161900.0,['AppleEvent'],442,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
106,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3159,32531,False,711,1063,24573084.0,[],1098,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
107,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,348,20505,False,650,1391,2817281.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
108,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,145,411,False,3,31,27062.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
109,Apple Hub,the iphone 16 is expected to feature a 60hz display does this matter to you https:tcorbzp11qicm,2024-01-20 23:08:06+00:00,369,8681,False,193,850,1254910.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
110,Marques Brownlee,iphone 16 new colors with aluminum finish action button new 3nm a18 chip with 2x faster neural engine camera control capacitive slider https:tconqn7ah6wsz,2024-09-09 17:47:23+00:00,3479,61039,False,1345,1353,7320739.0,[],481,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
111,Tailosive Tech,iphone 16 will reportedly stick with 60hz and thats ok https:tcotk5jbtv7he,2023-11-19 16:51:07+00:00,32,1475,False,33,207,277879.0,[],118,False,False,False,False,False,False,False,False,False,False,False,Neutral,60
112,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1083,10751,False,322,461,1229127.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
113,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
114,Apple Hub,the iphone 16 and iphone 16 plus will continue to feature 60hz displays does this matter to you source: yeux1122 on naver blog https:tcotnwa9ksq9f,2023-11-20 02:47:38+00:00,215,3069,False,59,362,601412.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
115,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,692,2306,False,62,1389,139818.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
116,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16460,206640,False,5885,3385,73704386.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
117,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186936.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
118,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8833,False,101,762,718233.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
119,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30148.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
120,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897404.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
121,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,147,411,False,3,31,27062.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
122,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20507,False,650,1391,2817282.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
123,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3160,32532,False,711,1063,24573085.0,[],1098,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
124,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3732,28181,False,400,451,6996057.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
125,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
126,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74995.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
127,Ghostek,protect your iphone 16 pro max in style with our cuttingedge metal magsafe case combining robust materials with a modern design this case is the ultimate accessory for your device ghostek iphone16promax 16promax appleiphone16promax appleiphone iphone16promaxcase apple https:tcolkmm5ohepl,2025-01-31 20:52:12+00:00,0,1,False,0,1,219.0,"['Ghostek', 'iPhone16ProMax', '16ProMax', 'AppleiPhone16ProMax', 'AppleiPhone', 'iPhone16ProMaxCase', 'Apple', '16ProMaxCase', 'iPhone16Pro', 'AppleiPhone16Pro']",0,False,False,False,False,False,False,False,False,False,False,True,Positive,iphone
128,Arun Maini,iphone 16 is official apparently designed from the ground up for apple intelligence appleevent https:tcom1nir6obbi,2024-09-09 17:44:08+00:00,88,3636,False,8,63,161901.0,['AppleEvent'],442,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
129,Tailosive Tech,iphone 16 will reportedly stick with 60hz and thats ok https:tcotk5jbtv7he,2023-11-19 16:51:07+00:00,32,1475,False,33,207,277879.0,[],118,False,False,False,False,False,False,False,False,False,False,False,Neutral,60
130,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
131,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3013,False,74,260,309841.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
132,Madni Aghadi,the iphone 16 series just dropped 10 key features you must see: https:tcodmmwded5cz,2024-09-10 14:12:27+00:00,1315,17956,False,165,171,2630794.0,[],236,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
133,Marques Brownlee,iphone 16 new colors with aluminum finish action button new 3nm a18 chip with 2x faster neural engine camera control capacitive slider https:tconqn7ah6wsz,2024-09-09 17:47:23+00:00,3479,61039,False,1345,1353,7320740.0,[],481,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
134,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16460,206636,False,5885,3385,73704386.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
135,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897404.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
136,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186936.0,['iPhone16'],1923,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
137,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74994.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
138,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
